,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44551,34289101,Perfect Studio in LES Hot Spot - best Location!,256921050,Ellen,Manhattan,Chinatown,40.71508,-73.99112,Entire home/apt,135,6,3,2019-06-26,2.2,2,333
44563,34303993,1st floor loft space  with beautiful yard,258978893,Ron,Brooklyn,Crown Heights,40.6707,-73.93944,Entire home/apt,120,4,4,2019-06-25,2.5,1,64
44589,34313928,South Bronx Suite Two,19903807,Carol,Bronx,Mott Haven,40.81245,-73.91648,Entire home/apt,120,3,1,2019-06-15,1.0,3,45
44593,34315546,Hell's Kitchen Luxury (East Room),50597569,Michael,Manhattan,Hell's Kitchen,40.76215,-73.99589,Private room,112,2,7,2019-06-22,3.39,1,1
44594,34315737,Studio Apartment   in BoroPark Brooklyn NY,259063599,Yehudit,Brooklyn,Borough Park,40.63302,-73.9837,Entire home/apt,120,1,3,2019-07-03,1.29,1,177
44597,34316644,Yellow  ButterFly,145878384,Denise,Brooklyn,East Flatbush,40.65607,-73.92942,Private room,110,3,0,,,7,320
44606,34318710,Tremendous East Village Apt!,21010752,Zach,Manhattan,East Village,40.72132,-73.9804,Private room,140,4,0,,,2,8
44607,34318915,Apartment in the Heart Of Brooklyn,114828297,Diana,Brooklyn,Bedford-Stuyvesant,40.67944,-73.91635,Private room,125,1,1,2019-05-05,0.45,1,5
44622,34323730,Sonder | 116 John | Comfortable 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70641,-74.00674000000001,Entire home/apt,130,29,0,,,327,337
44626,34330345,Full-renovated my own 1 bedroom apartment,218511760,Зіна,Brooklyn,Gravesend,40.59662,-73.99113,Entire home/apt,140,1,0,,,1,0
44632,34334035,South Bronx Gathering Place,19903807,Carol,Bronx,Mott Haven,40.81132,-73.91715,Entire home/apt,145,3,1,2019-05-23,0.64,3,48
44653,34337805,Ridgewood Love,7505535,Magnificent Mohamad,Queens,Ridgewood,40.70513,-73.90100000000001,Private room,149,1,0,,,1,180
44660,34340357,Cozy private Studio Suite,4852748,Michelle,Manhattan,Harlem,40.804970000000004,-73.94592,Private room,145,3,1,2019-05-22,0.63,6,365
44665,34341008,Large room min away from city/Prkg available,247092108,Jackie,Queens,Astoria,40.76807,-73.91341,Private room,110,1,0,,,3,0
44668,34341669,Sonder | 116 John | Relaxed 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70673,-74.0051,Entire home/apt,130,29,0,,,327,361
44671,34343028,Cozy Bronx Apartment Near Yankee Stadium!!!,259282634,Dametria,Bronx,Morris Heights,40.84752,-73.92293000000001,Private room,130,1,0,,,1,180
44672,34343208,Convenient room in Hell’s Kitchen,34689714,Maria,Manhattan,Hell's Kitchen,40.76595,-73.98643,Private room,120,1,10,2019-06-23,4.76,5,357
44682,34350718,cute comfortable & furnished heart of times square,207795404,Ros,Manhattan,Hell's Kitchen,40.75966,-73.98928000000001,Entire home/apt,141,30,0,,,2,115
44695,34363827,LIC 1BR Large Living Room - Great View Summer Apt,34741551,Liane,Queens,Long Island City,40.74702,-73.95676,Entire home/apt,123,30,0,,,1,0
44703,34368051,Home Away from Home,95570540,Eileen,Staten Island,Oakwood,40.56054,-74.12004,Entire home/apt,130,1,1,2019-06-26,1.0,3,363
44716,34370526,Private Studio Suite,4852748,Michelle,Manhattan,Harlem,40.80625,-73.94694,Private room,115,3,0,,,6,365
44736,34384645,The BEAUTY & the EAST/free street parking & WIFI,219738858,Joe,Manhattan,East Village,40.7307,-73.98299,Entire home/apt,120,365,4,2019-05-17,1.9,5,305
44740,34384958,Spacious and welcoming studio apartment,57412032,John,Manhattan,Upper East Side,40.77984,-73.95231,Entire home/apt,113,30,0,,,1,192
44741,34385166,"Dream-nest with elements of class and  ""flavor""!!",91263364,Agatha,Manhattan,Harlem,40.81662,-73.94209000000001,Private room,135,4,0,,,1,66
44746,34388360,Penthouse with Manhattan Views,191407795,Ariana,Queens,Maspeth,40.72807,-73.89826,Entire home/apt,149,2,0,,,1,327
44767,34392767,Amazing Studio at the Time square area/51B,48146336,Irina,Manhattan,Hell's Kitchen,40.76121,-73.99333,Entire home/apt,120,30,1,2019-06-11,1.0,20,340
44775,34396219,"Private Modern Studio in South Slope, Brooklyn!",3414140,Fanny + Matthew,Brooklyn,South Slope,40.66329,-73.98527,Entire home/apt,119,3,6,2019-06-27,4.86,1,45
44781,34397646,Charming Bedstuy Brownstone,257035928,Kyle,Brooklyn,Bedford-Stuyvesant,40.684259999999995,-73.91937,Entire home/apt,110,3,4,2019-07-07,4.0,1,252
44782,34397915,A sunlit spacious room in Soho,69720852,Yana,Manhattan,SoHo,40.72159,-74.00022,Private room,115,7,1,2019-07-02,1.0,3,59
44785,34399221,Spacious 1 BDRM w/ Backyard of DREAMS in Manhattan,6279234,Marissa,Manhattan,Harlem,40.80948,-73.95514,Entire home/apt,148,4,1,2019-07-08,1.0,1,8
44792,34401906,New York Modern Apartment,34075689,Zhen Zhen,Queens,Maspeth,40.72167,-73.90095,Entire home/apt,145,7,2,2019-05-29,1.22,3,38
44794,34402760,Midtown East Amazing 2BR Prime Area,256569979,Candice,Manhattan,Upper East Side,40.76163,-73.96523,Entire home/apt,149,30,1,2019-05-28,0.71,1,0
44802,34413765,Donat Apartment,117364815,Donat,Queens,Astoria,40.75978,-73.90850999999999,Private room,103,30,0,,,1,359
44815,34416233,"Sunny two-bedroom apt in Jackson Heights, Queens",33229910,Angele,Queens,Jackson Heights,40.75312,-73.8812,Entire home/apt,120,7,0,,,1,58
44826,34418130,Room in NyCs Local Fave Neighborhood,259816232,Rachel,Manhattan,Lower East Side,40.719770000000004,-73.98423000000001,Private room,128,1,0,,,2,365
44827,34418565,"NYC 3 bed, full frnshd Apt, city 5 mins - Monthly",251229393,Rafu,Queens,Sunnyside,40.745459999999994,-73.93341,Entire home/apt,149,4,2,2019-06-12,1.11,2,298
44843,34420605,Great Apartment spacious quiet neighborhood 2BedR,178689185,Shem,Brooklyn,Prospect-Lefferts Gardens,40.663709999999995,-73.94351,Entire home/apt,125,4,3,2019-05-27,1.64,1,145
44846,34421507,Private bedroom in high-rise at Times Square,259846443,Charlie,Manhattan,Theater District,40.76127,-73.98579000000001,Private room,130,2,10,2019-06-25,5.0,1,24
44848,34422468,Sunny West Village Artist Loft,7633037,Jesse,Manhattan,West Village,40.73731,-74.00929000000001,Entire home/apt,140,25,0,,,2,73
44850,34423018,cozy and extremely convenient apartment,187611907,Echo,Manhattan,Kips Bay,40.740790000000004,-73.97965,Entire home/apt,134,30,0,,,1,90
44851,34424598,Bedroom in NYC - Minutes to Central Park!!!,140830391,Jay,Manhattan,Inwood,40.861909999999995,-73.92726,Private room,125,2,1,2019-06-24,1.0,9,335
44852,34425422,★ ❤ 1 Sunny apartment for family and friends ★ ❤ ♛,259880452,Malik,Queens,Flushing,40.75502,-73.81582,Entire home/apt,119,2,4,2019-06-24,2.35,2,311
44862,34438417,Beautiful Apartment in Hamilton Heights,145319773,Angel,Manhattan,Harlem,40.8212,-73.95479,Entire home/apt,115,6,3,2019-06-20,3.0,1,279
44870,34443205,"""Hop and Skip to NYC""",35819327,Annette,Staten Island,Rosebank,40.614709999999995,-74.06679,Entire home/apt,135,2,1,2019-07-02,1.0,1,0
44881,34446902,★Spacious bedroom in Midtown | Centrally Located★,164051353,Warren,Manhattan,Chelsea,40.74443,-73.99166,Private room,140,1,7,2019-06-28,3.75,3,87
44883,34447510,Prime apt in the heart of the LES,16212805,Helee,Manhattan,Lower East Side,40.71967,-73.9853,Entire home/apt,130,5,0,,,1,0
44906,34465289,Brand New PRIVATE garden level- Close to airport,20537772,Talia,Brooklyn,Cypress Hills,40.6819,-73.89097,Entire home/apt,135,2,3,2019-06-29,3.0,1,43
44910,34468721,J & G Comfort Cove: Feel of luxury and tranquility,259776956,Gladwyn,Brooklyn,Canarsie,40.630309999999994,-73.89618,Entire home/apt,140,1,5,2019-06-23,4.41,5,365
44911,34470040,"Brand new 2 bedroom, Steps To Manhattan",190869074,Marshall,Brooklyn,Sunset Park,40.6475,-74.01428,Entire home/apt,130,10,1,2019-05-25,0.65,1,90
44913,34470949,Chelsea Pines Inn - Single,255234351,Ejaz,Manhattan,Chelsea,40.74129,-74.00457,Private room,109,1,0,,,4,326
44923,34474349,3BR Loft near Times Square! Best Location!,256533375,Karl Andrei,Manhattan,Hell's Kitchen,40.75634,-73.99332,Entire home/apt,149,31,1,2019-05-31,0.77,1,182
44929,34477772,"cosy room, high ceiling  and private bathroom",22577148,Diana,Brooklyn,Bedford-Stuyvesant,40.69621,-73.93467,Private room,130,1,3,2019-06-16,1.53,7,136
44934,34478598,"30 mins to Times Square!! 15 mins LGA, 25mins JFK!",260209224,Lotay,Queens,Flushing,40.75098,-73.84695,Entire home/apt,110,3,0,,,3,153
45038,34501531,Sun-Drenched Williamsburg Artist Loft,11389064,Talia,Brooklyn,Williamsburg,40.71369,-73.96625999999999,Entire home/apt,109,3,2,2019-07-01,0.98,1,5
45043,34502889,NEW Sunny Light filled 1BR Apartment in Brooklyn!,260413032,David,Brooklyn,Bedford-Stuyvesant,40.692409999999995,-73.95793,Entire home/apt,149,2,3,2019-07-02,3.0,1,268
45050,34508048,Bedstuy On 4th.,63554174,Sharon,Brooklyn,Bedford-Stuyvesant,40.690909999999995,-73.94514000000001,Entire home/apt,115,30,4,2019-06-10,2.35,1,133
45052,34508565,"Large renovated apartment, brand new furniture.",14171579,Mark,Queens,Astoria,40.76335,-73.92769,Entire home/apt,140,3,5,2019-07-07,5.0,1,254
45064,34511726,One Bedroom Apartment Near Prospect Park,260475429,Zahira,Brooklyn,Kensington,40.64221,-73.98125999999999,Entire home/apt,125,2,1,2019-06-09,1.0,1,74
45070,34515538,Sunny Private Bedroom in Uptown Manhattan,141426597,Lester,Manhattan,Washington Heights,40.857620000000004,-73.93175,Private room,115,3,3,2019-06-30,2.05,3,179
45072,34516167,Private Bedroom in Sunny Manhattan  Apartment,141426597,Lester,Manhattan,Washington Heights,40.85768,-73.93247,Private room,105,3,4,2019-06-08,2.4,3,180
45079,34516657,Private Sunny Uptown Manhattan Bedroom,141426597,Lester,Manhattan,Washington Heights,40.85584,-73.93364,Private room,105,3,3,2019-06-11,1.61,3,180
45098,34532307,"Beautiful, Quiet, Private Bedroom in West Midtown",79461666,Stephen,Manhattan,Hell's Kitchen,40.76412,-73.99141,Private room,140,3,2,2019-06-16,1.25,3,85
45100,34534332,Gorgeous Brand New 3 Bed/2 Bath in Prime NYC!,244171850,Jocelyn,Queens,Ridgewood,40.70078,-73.9075,Entire home/apt,140,30,0,,,10,365
45102,34535182,J & G Comfort Cove:  Serenity Queen Room,259776956,Gladwyn,Brooklyn,Canarsie,40.6307,-73.89567,Private room,120,1,3,2019-07-06,1.76,5,365
45105,34537321,Pleasant & comfortable furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.75972,-73.96146999999999,Entire home/apt,110,30,0,,,8,331
45106,34538701,Perfect Harlem home for couples/small families,21334989,Reyna,Manhattan,East Harlem,40.81142,-73.93748000000001,Entire home/apt,120,5,0,,,1,0
45111,34542125,2nd bedrm in duplex apt. ground floor! no stairs,258243498,Ben,Brooklyn,Williamsburg,40.70517,-73.94288,Private room,125,1,2,2019-06-02,1.0,3,89
45112,34542878,J & G Comfort Cove Luxurious King Room,259776956,Gladwyn,Brooklyn,Canarsie,40.63043,-73.89553000000001,Private room,130,1,0,,,5,365
45124,34545274,Cozy Two-Bedroom - Close To Manhattan,256448235,Jay,Brooklyn,Bedford-Stuyvesant,40.68558,-73.93746,Entire home/apt,140,2,1,2019-05-13,0.52,1,81
45137,34549395,"Small NYC Apt near Flushing, Walk to 7 Train",172168328,Chris,Queens,Jackson Heights,40.75557,-73.87958,Entire home/apt,129,4,1,2019-05-13,0.53,1,361
45141,34560998,Brand new luxury apartment near Yankee Stadium,2068673,Brent,Bronx,Highbridge,40.831759999999996,-73.9298,Entire home/apt,115,14,0,,,1,0
45147,34565716,Mid-century-bricks exposed in Manhattan/ 2 beds,56889786,Pierre,Manhattan,East Harlem,40.79238,-73.94402,Entire home/apt,120,2,0,,,1,34
45165,34570764,Sonder | 116 John | Sun-Filled 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.7078,-74.00675,Entire home/apt,130,29,0,,,327,349
45166,34570816,Sonder | 116 John | Relaxed 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70798,-74.00498,Entire home/apt,130,29,1,2019-06-10,1.0,327,361
45176,34575989,The Clifton Place,260891097,Earl,Brooklyn,Bedford-Stuyvesant,40.68762,-73.95331999999999,Private room,120,2,2,2019-06-25,1.58,2,88
45177,34576062,Beautiful 2 Bedroom with Large Private Terrace,5962328,Alan,Queens,Flushing,40.760670000000005,-73.82389,Entire home/apt,140,30,0,,,15,323
45192,34593686,Heart of Queens NY. Close to Midtown. Lots of room,145333094,Donald,Queens,Jackson Heights,40.75574,-73.87867,Private room,120,7,0,,,1,0
45199,34596809,SUMMER  RENTAL 1BDR ON THE OCEAN IN BROOKLYN $3200,261012432,Elena,Brooklyn,Brighton Beach,40.57885,-73.95376,Entire home/apt,110,7,0,,,1,267
45200,34597644,Romantic Garden Studio near Manhattan!,4999887,Christina,Queens,Ditmars Steinway,40.78071,-73.9149,Entire home/apt,135,2,0,,,1,226
45202,34598389,"3Bdrm home w/Parking! 10min Manhattan,5min Airport",261028352,Young,Queens,Woodside,40.74268,-73.90021999999999,Entire home/apt,146,2,7,2019-06-30,5.0,2,89
45203,34598639,Comfy and Classic Brooklyn Brownstone 1 Bedroom!,1354539,Eve,Brooklyn,Bedford-Stuyvesant,40.68541,-73.95298000000001,Entire home/apt,125,3,4,2019-06-18,4.0,1,155
45209,34602077,Spacious 1 bedroom apartment 15min from Manhattan,261055465,Regan,Queens,Astoria,40.76424,-73.92351,Entire home/apt,125,3,1,2019-05-24,0.65,1,13
45213,34603173,Beautiful apartment in the heart of Brooklyn.,155812868,Milana,Brooklyn,Brighton Beach,40.57835,-73.96406999999999,Entire home/apt,119,1,0,,,2,136
45215,34605017,LOVELY 1 BED APT,197178016,Oscar,Queens,Astoria,40.764520000000005,-73.9251,Entire home/apt,115,2,2,2019-07-01,1.18,1,80
45230,34619743,Massive One Bedroom with Office /Yoga Room /Yard,10099608,Alexa,Brooklyn,Greenpoint,40.72455,-73.94633,Entire home/apt,149,3,2,2019-06-19,2.0,1,6
45237,34621385,2 Bedroom in the heart of Bushwick,3899139,David,Brooklyn,Bushwick,40.70296,-73.92662,Entire home/apt,125,5,4,2019-06-24,2.4,1,18
45240,34623269,Loft/apartment in Soho,39782325,Mike,Manhattan,SoHo,40.721759999999996,-74.00448,Entire home/apt,107,3,0,,,1,6
45246,34626927,1976 Chris Craft “Hudson”,14564591,Gina,Queens,Arverne,40.59495,-73.78869,Entire home/apt,130,1,5,2019-07-07,5.0,1,350
45248,34629490,Studio step away from Time square/53D,48146336,Irina,Manhattan,Hell's Kitchen,40.76283,-73.99168,Entire home/apt,130,30,0,,,20,310
45270,34646398,Artsy bedroom w/garden & private bathroom .,1179779,Sandrine,Brooklyn,Bedford-Stuyvesant,40.690259999999995,-73.93235,Private room,119,2,0,,,1,58
45300,34656363,Loft-style Designer Studio,9914596,Oren,Manhattan,Upper West Side,40.78673,-73.97304,Entire home/apt,130,30,0,,,1,280
45329,34679559,Stunning Luxury Apartment,261605025,Shlomi,Queens,Kew Gardens Hills,40.72617,-73.81178,Entire home/apt,110,2,0,,,1,76
45330,34679833,Beautiful Brownstone apt in Crown Heights Brooklyn,128452734,Paul,Brooklyn,Crown Heights,40.67759,-73.94991,Entire home/apt,120,2,1,2019-06-29,1.0,1,14
45346,34686293,"Inviting , Cozy and Clean and room like home.",131234868,Salome,Manhattan,Washington Heights,40.85658,-73.93021,Private room,125,3,1,2019-07-03,1.0,1,81
45352,34687393,Cozy bedroom in the hearth of NYC!,43359332,Veronica,Manhattan,Midtown,40.74493,-73.98484,Private room,130,5,2,2019-07-05,2.0,1,74
45357,34690202,Simple,231858639,Sterling,Brooklyn,Prospect-Lefferts Gardens,40.659729999999996,-73.96101999999999,Entire home/apt,120,5,0,,,1,325
45363,34704536,Large Family Room/ parking available,252646618,Michael,Queens,Astoria,40.76425,-73.90981,Private room,110,1,0,,,2,310
45379,34711249,Sonder | 116 John | Dashing 1 BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.706790000000005,-74.00689,Entire home/apt,130,29,0,,,327,332
45381,34711540,SOHO Industrial Chic Apartment with balcony,248335189,Patrick,Manhattan,Little Italy,40.7203,-73.99679,Entire home/apt,139,3,2,2019-07-01,2.0,1,10
45382,34711823,COZY PRIVATE STUDIO WITH GARDEN CLOSE TO MANHATTAN,71668793,Stacey & Patrice,Brooklyn,Crown Heights,40.673790000000004,-73.95725999999999,Entire home/apt,149,3,7,2019-07-04,4.2,1,299
45383,34714078,Sonder | 116 John | Vibrant Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.708259999999996,-74.00475,Entire home/apt,110,29,0,,,327,343
45384,34714207,"sunny quiet apartment, right next to subway",2468616,Arika,Brooklyn,Crown Heights,40.66873,-73.95243,Entire home/apt,120,2,0,,,2,311
45386,34714305,Sonder | 116 John | Vibrant Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70863,-74.00541,Entire home/apt,110,29,0,,,327,357
45390,34716310,Charming Artists Apartment near Central Park UES,79653673,Ben,Manhattan,Upper East Side,40.7768,-73.95166,Entire home/apt,125,7,0,,,1,24
45405,34721879,prime central park location - 2 mins to subway,261894786,Ariana,Manhattan,East Harlem,40.79247,-73.94892,Entire home/apt,109,1,8,2019-06-28,5.11,1,233
45431,34744834,Brooklyns own by nyc 2nd biggest: prospect park,90695775,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.655559999999994,-73.95674,Entire home/apt,120,2,6,2019-07-01,4.09,1,152
45432,34745490,Cozy one bedroom apartment with modern touch!,262035496,Omwattie,Brooklyn,East Flatbush,40.654720000000005,-73.93683,Entire home/apt,115,2,7,2019-06-18,5.83,1,123
45438,34749200,Brand new in the heart of Bushwick,54736855,Britt & Greg,Brooklyn,Bushwick,40.70505,-73.91848,Entire home/apt,140,1,16,2019-07-07,11.16,1,143
45448,34753373,Heart of the city,262094761,Home,Manhattan,Hell's Kitchen,40.76494,-73.98983,Private room,110,2,6,2019-06-28,3.46,1,83
45473,34778953,Cozy and bright room with a spectacular view,136953596,Fabio,Brooklyn,Fort Greene,40.69491,-73.98244,Private room,125,5,1,2019-06-08,0.94,1,172
45476,34780613,Large Two Floor Apartment in Hip Bushwick Area,31239719,Daniel,Brooklyn,Bushwick,40.70433,-73.92488,Entire home/apt,120,4,0,,,1,10
45480,34783503,Uptown Experience on Central Park,262279497,Britt,Manhattan,East Harlem,40.79614,-73.94838,Entire home/apt,123,1,5,2019-06-17,3.95,1,327
45481,34783887,Charming 1br in Morningside Heights,3138868,Wenfei,Manhattan,Morningside Heights,40.80535,-73.96307,Entire home/apt,140,4,1,2019-05-26,0.68,1,9
45483,34784621,Modern renovated private Apt/Washer & dryer.,35253342,Tee,Brooklyn,Bay Ridge,40.63321,-74.02463,Entire home/apt,120,21,0,,,3,67
45494,34788810,Amazing location apt in NYC part2 Women only!,22700616,Estrella Y.,Manhattan,Midtown,40.74713,-73.98489000000001,Private room,110,3,2,2019-06-16,1.36,1,12
45501,34791422,"2 bedrooms-Apartment @ Brooklyn, Near D Subway",258118351,Artie,Brooklyn,Borough Park,40.63896,-73.99689000000001,Entire home/apt,140,9,1,2019-07-06,1.0,2,73
45505,34793874,Upper East Side! Studio Near Museum Mile!,256718270,Tara,Manhattan,Upper East Side,40.77932,-73.95343000000001,Entire home/apt,109,30,2,2019-06-01,1.43,1,197
45507,34801106,Private Lrg bedroom shared aprtmnt 12mins from NYC,217484432,Dion,Queens,Ditmars Steinway,40.7754,-73.90786999999999,Private room,115,1,2,2019-05-19,1.15,2,304
45509,34803200,"Home away from home, cozy and amenable.",23819362,Rene,Brooklyn,Canarsie,40.63993,-73.902,Entire home/apt,114,4,4,2019-06-23,2.79,1,284
45519,34809450,Fantastic Apartment in Greenpoint,2157562,Athena,Brooklyn,Greenpoint,40.72235,-73.94533,Entire home/apt,120,3,4,2019-06-22,3.33,1,181
45547,34818201,Whole floor(2bedroom) for group in safe Area,41326856,Jeerathinan,Queens,Elmhurst,40.744640000000004,-73.8791,Entire home/apt,145,1,0,,,5,110
45555,34830629,"Large, luxury, one bedroom with veranda & garden",37170601,Petros,Brooklyn,Flatlands,40.61401,-73.92112,Entire home/apt,125,3,0,,,1,42
45556,34830893,Sun-drenched 1 bedroom in Clinton Hill/Bed-Stuy,10273046,Irene,Brooklyn,Bedford-Stuyvesant,40.69021,-73.95058,Entire home/apt,120,14,0,,,1,53
45582,34840034,Long Island City for Dreamers,243194565,Greg,Queens,Long Island City,40.74705,-73.9472,Private room,130,5,0,,,1,179
45601,34857004,Sunny 1BR in the Heart of the Lower East Side,13738322,Gordy,Manhattan,Lower East Side,40.72183,-73.98803000000001,Entire home/apt,125,1,4,2019-06-23,2.55,1,0
45612,34860207,Spacious 2 Bedroom - Quiet and Easily Accessible,90463984,Isabelle,Queens,Richmond Hill,40.69838,-73.84228,Entire home/apt,120,7,0,,,3,122
