,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44714,34370296,Ideal Bedroom in a Friendly Neighborhood,89599593,Fernando,Staten Island,South Beach,40.59318,-74.08594000000001,Private room,99,1,2,2019-06-30,2.0,1,176
44715,34370336,Sunny room in brownstone coop,6556741,Thomas,Brooklyn,Bedford-Stuyvesant,40.68076,-73.95666999999999,Private room,65,3,1,2019-05-11,0.5,4,31
44718,34370821,Spacious room 2mins from 52st-Woodside 7 train!,137358866,Kazuya,Queens,Woodside,40.74341,-73.91064,Private room,54,30,0,,,103,10
44723,34371913,Brand New Luxury Apartment by Prospect Park,6080024,Jessica,Brooklyn,Flatbush,40.65365,-73.95591999999999,Private room,75,1,3,2019-06-11,1.64,1,0
44724,34372376,Sunny and spacious room in South Williamsburg,259505436,Yaz,Brooklyn,Williamsburg,40.70153,-73.94709,Private room,85,2,3,2019-06-16,1.53,1,83
44727,34373985,Peaceful loft ‘2’,34643568,Dave,Manhattan,East Harlem,40.79072,-73.93972,Private room,85,3,4,2019-07-02,3.0,6,90
44729,34375381,Some of the Best Food in all New York City,179857032,Nicholas,Brooklyn,Sunset Park,40.6394,-74.01655,Entire home/apt,82,3,2,2019-06-09,1.11,1,0
44730,34378303,A Home Away from Home!,259544961,Miata,Manhattan,Harlem,40.81791,-73.94246,Private room,65,3,3,2019-07-02,1.8,1,56
44732,34383329,"A private bedroom in Chelsea , Manhattan.",53254710,Aamito,Manhattan,Chelsea,40.73957,-74.00081999999999,Private room,85,2,4,2019-06-30,1.9,1,76
44733,34383611,Spacious Room in a charming brownstone apartment,877452,Rebecca,Brooklyn,Park Slope,40.68182,-73.97954,Private room,95,5,0,,,1,0
44745,34388266,Williamsburg Spacious room w/ Balcony and Bathroom,35645401,Adam,Brooklyn,Williamsburg,40.71926,-73.95485,Private room,69,3,1,2019-05-12,0.52,1,0
44752,34390308,"""In the Heights"" King Size Br w/shared baths.",27973267,Gus,Manhattan,Washington Heights,40.8509,-73.93345,Private room,75,1,9,2019-07-02,5.19,5,84
44768,34393554,Mini Casa,247013511,Frank,Queens,Jackson Heights,40.752309999999994,-73.8756,Entire home/apt,69,2,3,2019-05-19,1.5,6,36
44770,34393891,Sunny Private Sanctuary w High Ceilings,234270791,April G,Brooklyn,Bushwick,40.6961,-73.9307,Private room,64,3,1,2019-05-22,0.63,3,178
44777,34396747,Double Room,95570540,Eileen,Staten Island,Oakwood,40.55908,-74.11992,Private room,65,1,1,2019-06-14,1.0,3,364
44783,34398878,"Large, Bright & Cozy Retreat-2 in B'klyn",221275418,Rufina,Brooklyn,Bedford-Stuyvesant,40.67918,-73.93727,Private room,55,2,7,2019-06-23,3.44,3,360
44784,34399142,Cozy Studio! Easy Access to Train to Manhattan!,259683532,Jacob,Queens,Ridgewood,40.70576,-73.89808000000001,Entire home/apt,99,3,10,2019-07-02,5.26,1,152
44786,34399801,Fabulous gut renovated apt 15 minutes to Midtown,21040187,Maja,Manhattan,Washington Heights,40.84367,-73.93728,Entire home/apt,95,7,1,2019-05-31,0.77,1,25
44788,34399984,Two private rooms,259690766,Souadou,Bronx,Belmont,40.85648,-73.88501,Private room,95,2,4,2019-07-01,2.35,1,325
44789,34400497,An ideal place for your peace of mind,259694336,Joseph,Queens,Springfield Gardens,40.66899,-73.76163000000001,Private room,70,4,3,2019-06-10,1.76,1,69
44793,34402039,Bedstuy Brownstone apartment with a backyard,1237632,Melaney,Brooklyn,Bedford-Stuyvesant,40.68965,-73.9288,Private room,65,7,0,,,1,0
44796,34404561,Prime Midtown!Steps to Grand Central!,256573368,Nathan,Manhattan,Midtown,40.75436,-73.97254000000001,Entire home/apt,89,3,1,2019-05-17,0.57,1,186
44799,34411728,Villa in Astoria,17622034,Omar,Queens,Astoria,40.7708,-73.93084,Private room,78,3,0,,,1,5
44805,34415309,"Cozy, Furnished Room in Prime UWS W70s/Columbus",816014,Ljubica,Manhattan,Upper West Side,40.78032,-73.97811999999999,Private room,55,90,0,,,1,193
44810,34415643,Bright & Meditative room in Williamsburg!,22553147,Michael H.Y.,Brooklyn,Williamsburg,40.71143,-73.94189,Private room,69,1,9,2019-07-04,8.18,3,318
44813,34416046,Private Loft Room w/Bathroom,212171922,Cha,Brooklyn,Bedford-Stuyvesant,40.68623,-73.92231,Private room,60,1,9,2019-06-19,4.35,1,147
44814,34416169,Big private room at Brooklyn close to the subway,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.6776,-73.91404,Private room,58,2,4,2019-06-16,2.35,5,168
44816,34416461,Amazing room at Brooklyn close to subway station,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91261999999999,Private room,58,2,3,2019-07-08,1.48,5,167
44819,34416762,Great room at Brooklyn close to the subway station,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.6792,-73.91411,Private room,58,2,4,2019-06-30,2.14,5,164
44820,34416958,Comfortable room at Brooklyn close to the subway,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.67757,-73.91314,Private room,58,2,8,2019-07-04,6.67,5,171
44821,34417476,Gorgeous LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.7546,-73.93506,Private room,99,1,9,2019-06-20,4.15,10,360
44823,34417762,Cozy LIC-Beautiful garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.753859999999996,-73.93677,Private room,79,1,15,2019-07-03,7.26,10,348
44828,34418592,Best private room A in Brooklyn close to Subways,243129380,Nubia,Brooklyn,Bushwick,40.68581,-73.90838000000001,Private room,58,2,6,2019-06-21,3.05,4,122
44829,34419094,Lovely  LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75314,-73.93644,Private room,89,1,9,2019-06-23,4.5,10,357
44830,34419243,Beautiful LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.753170000000004,-73.93502,Private room,99,1,7,2019-06-01,3.44,10,352
44831,34419244,Cute LIC-Beautiful garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75502,-73.9349,Private room,79,1,8,2019-07-07,4.14,10,360
44832,34419247,Cutest LIC-Beautiful garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75411,-73.93634,Private room,89,1,9,2019-06-16,6.28,10,358
44834,34419562,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!,259826953,Yaron,Brooklyn,Williamsburg,40.71741,-73.95691,Private room,99,3,4,2019-06-04,2.26,2,180
44835,34419723,420 + Sunny! Private room w/balcony,34356520,Jacquelyn,Queens,Ridgewood,40.711040000000004,-73.90303,Private room,65,2,7,2019-06-16,4.04,1,104
44836,34419753,Budget LIC-Beautiful garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75358,-73.93703000000001,Private room,79,1,15,2019-07-03,7.14,10,350
44838,34419922,Hippie vibe spot,211941129,Katarzyna,Brooklyn,Greenpoint,40.7261,-73.95841999999999,Private room,70,1,0,,,2,0
44839,34420067,"IDEAL location in Brooklyn, Cozy private room",163012750,Alexis,Brooklyn,Park Slope,40.68234,-73.97677,Private room,80,6,0,,,1,44
44841,34420441,SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG,246680134,Anastasiia,Brooklyn,Williamsburg,40.718790000000006,-73.95993,Private room,90,1,11,2019-07-07,5.59,2,58
44844,34420814,Beautiful Room + Private Bath Same St As Subway!,219727469,Marcelo,Brooklyn,Bedford-Stuyvesant,40.67903,-73.91037,Private room,60,1,2,2019-05-21,1.05,4,9
44845,34421245,Comfort in Quaint Jewel of Hudson Heights,840868,Ric,Manhattan,Washington Heights,40.85112,-73.93851,Entire home/apt,91,4,0,,,2,67
44857,34432701,THE STUDIO LODGE NYC,20012998,Víctor,Brooklyn,Bedford-Stuyvesant,40.68087,-73.92061,Private room,60,3,3,2019-06-30,2.31,2,322
44863,34439098,FULLY RENOVATED APARTMENT - BRAND NEW,20025889,Fatri,Brooklyn,Gravesend,40.598459999999996,-73.99175,Entire home/apt,85,60,0,,,2,87
44865,34439328,FULLY RENOVATED SECOND FLOOR FRONT VIEW APARTMENT,20025889,Fatri,Brooklyn,Gravesend,40.59935,-73.99053,Entire home/apt,85,60,0,,,2,87
44866,34440093,1 bedroom in lovely 2 bdr apartment (Manhattan),73195328,Uta,Manhattan,Harlem,40.8299,-73.94360999999999,Private room,69,7,2,2019-06-26,1.71,1,30
44867,34441627,little heaven,259968030,Rosa,Brooklyn,Flatbush,40.64568,-73.96256,Private room,70,3,1,2019-05-14,0.53,1,105
44871,34443679,The Logan’s Oasis - 8 min. to JFK & 20 min. to LGA,260009677,Heather,Queens,Jamaica,40.69242,-73.79673000000001,Entire home/apt,90,2,14,2019-07-06,7.92,1,354
44877,34446644,Double room in UPW minutes from Central Park,77220567,Chantal,Manhattan,Upper West Side,40.797270000000005,-73.96865,Private room,85,3,1,2019-06-29,1.0,1,67
44885,34448753,Madinina 2,116874533,Bertin,Manhattan,Harlem,40.81454,-73.94424000000001,Private room,55,2,8,2019-07-02,4.44,2,330
44887,34449070,15 min to Manhattan ENTIRE 1 big Br. APARTMENT,133398247,Patricia,Queens,Jackson Heights,40.747009999999996,-73.89395,Entire home/apt,96,1,8,2019-06-24,4.44,1,157
44888,34449441,Stay in a Brownstone coop,6556741,Thomas,Brooklyn,Bedford-Stuyvesant,40.67972,-73.9567,Private room,70,3,6,2019-07-01,2.9,4,20
44890,34450013,Cozy/Simple Private Room#1 in Broadway AVE,120875818,Rock,Brooklyn,Bushwick,40.69155,-73.92518000000001,Private room,60,1,6,2019-06-29,3.91,2,167
44900,34461661,Bright and Spacious Bushwick Room,53105192,Shawana,Brooklyn,Bushwick,40.69628,-73.92627,Private room,65,1,8,2019-06-12,3.87,1,3
44901,34462649,Private bedroom Cozy and Warm for girls ONLY,176899233,Vicky,Brooklyn,Kensington,40.64196,-73.97088000000001,Shared room,65,1,0,,,2,27
44904,34465119,Large Studio Loft Centrally Located,6167891,Josh,Brooklyn,Williamsburg,40.70171,-73.94547,Entire home/apt,78,4,2,2019-07-02,2.0,1,14
44908,34467399,Sunny Quiet Bedroom Two Express Stops to Manhattan,27493716,Monica,Brooklyn,Sunset Park,40.64836,-74.00076,Private room,70,1,2,2019-07-02,1.3,2,361
44921,34473786,Entire Third floor 3 bedroom,229060975,Aubrey,Brooklyn,Bedford-Stuyvesant,40.68185,-73.92339,Entire home/apt,60,14,0,,,1,329
44926,34475553,"Cozy and Sunny apartment in Bed-Stuy, Brooklyn",6913402,Rana,Brooklyn,Bedford-Stuyvesant,40.68435,-73.92027,Private room,59,1,0,,,1,55
44927,34476591,Cozy Bushwick apartment in a great location,81133553,Zachary,Brooklyn,Williamsburg,40.70612,-73.9264,Private room,90,3,0,,,1,156
44933,34478311,"room in sunny, charming, vintage style apartment",3250169,Juliette,Brooklyn,Carroll Gardens,40.68184,-73.99359,Private room,95,3,3,2019-06-02,1.76,1,66
45025,34493353,"5★ clean,  150ft² bedroom, 10min to Union Square",28371926,John,Brooklyn,Williamsburg,40.70973,-73.94521,Private room,60,2,9,2019-06-25,4.82,1,87
45033,34499063,Minimalist House,247013511,Frank,Queens,Jackson Heights,40.75246,-73.87505,Entire home/apt,79,2,8,2019-06-23,4.36,6,336
45037,34501332,450 West,74514078,Michele,Manhattan,Washington Heights,40.8362,-73.94063,Private room,65,3,5,2019-06-26,3.0,1,33
45040,34501825,Bushwick penthouse,40707667,Horacio,Brooklyn,Bushwick,40.70191,-73.91951999999999,Private room,60,1,12,2019-07-04,5.9,1,27
45047,34504929,Luxury Boutique Private  One-bedroom Apartment,109389069,Victoria,Brooklyn,Bushwick,40.694140000000004,-73.92477,Entire home/apt,98,2,7,2019-07-03,3.33,1,4
45048,34504997,"Clean room, 10 min away from the city. PRKG AVBL",252646618,Michael,Queens,Astoria,40.7644,-73.91208,Private room,65,1,2,2019-06-24,2.0,2,0
45053,34508577,1 bdroom available in Williamsburg,260452146,Margaux,Brooklyn,Williamsburg,40.714620000000004,-73.95883,Private room,72,1,0,,,1,0
45054,34508939,Nice bedroom with comfy Simmons bed -1min to train,5889721,Maco,Brooklyn,Bay Ridge,40.6347,-74.02268000000001,Private room,54,1,8,2019-06-30,4.21,2,339
45055,34509302,Perfect room for road warrior 20mins to Manhattan,7832790,Michael,Queens,Astoria,40.76269,-73.91232,Private room,90,1,2,2019-06-03,1.25,2,90
45058,34510970,Close to LGA/Manhattan. Spacious Apartment in JH.,121378704,Edgar,Queens,Jackson Heights,40.75353,-73.87688,Entire home/apt,86,1,1,2019-06-16,1.0,1,125
45060,34511012,Only 20 mins.  to manhattan via N & W  trains,914386,Anna,Queens,Ditmars Steinway,40.77046,-73.9137,Entire home/apt,99,2,2,2019-06-02,1.18,2,139
45065,34511920,Amazing House in Brooklyn ! Best deal in the area,129468527,Sally,Brooklyn,Gravesend,40.59997,-73.97804000000001,Entire home/apt,90,30,0,,,1,80
45067,34513343,Small back room 420friendly & breakfast,218116366,Yankee,Bronx,Longwood,40.82756,-73.8871,Private room,70,1,6,2019-06-23,2.95,2,89
45082,34517384,Penthouse room in Williamsburg with ensuite toilet,21306,Lucy,Brooklyn,Williamsburg,40.70966,-73.95129,Private room,73,21,2,2019-06-01,1.18,1,36
45097,34530998,Apartment around the park,260589412,Dorcas,Bronx,Parkchester,40.835879999999996,-73.85819000000001,Entire home/apt,69,5,0,,,1,55
45099,34532377,Nice Room,213604995,Doreen,Brooklyn,Bedford-Stuyvesant,40.682959999999994,-73.93165,Private room,85,2,9,2019-06-26,4.58,2,319
45101,34534845,Cozy/Simple Private Room#2 in Bushwick Broadway,120875818,Rock,Brooklyn,Bushwick,40.69299,-73.92524,Private room,60,1,9,2019-06-25,4.66,2,174
45122,34544599,"XL Quiet Top Floor Harborview 5m to Ferry, RUMC",9263105,Wj,Staten Island,New Brighton,40.64535,-74.09255,Private room,55,3,1,2019-06-26,1.0,2,10
45125,34545655,Beautiful & Comfortable Manhattan Rooms,260668537,Anne,Manhattan,Harlem,40.81507,-73.94419,Private room,65,3,0,,,1,362
45127,34545869,Peaceful loft “3”,34643568,Dave,Manhattan,East Harlem,40.79155,-73.94141,Private room,85,3,3,2019-06-26,3.0,6,90
45129,34546035,Amazing one bedroom near transportation.,115817634,Maria,Manhattan,Washington Heights,40.833259999999996,-73.94314,Private room,55,2,1,2019-05-19,0.59,1,10
45131,34546265,Cozy Two Bedroom Apartment in Bedstuy (Whole Apt),68422715,Dominique,Brooklyn,Bedford-Stuyvesant,40.68826,-73.93714,Entire home/apt,94,3,5,2019-07-07,3.13,1,1
45132,34547269,Peaceful Private Room in Huge Brooklyn Apartment,68467026,Jahziel,Brooklyn,Crown Heights,40.67058,-73.93526,Private room,70,5,1,2019-06-09,1.0,1,282
45133,34547439,Summer spot!,157666408,Semika,Brooklyn,East Flatbush,40.64268,-73.95132,Private room,70,4,0,,,1,16
45139,34552276,Comfy apt. Mid Manhattan - Female ONLY!,76679800,Windy,Manhattan,Kips Bay,40.74286,-73.9768,Private room,78,12,3,2019-06-02,1.73,2,41
45146,34565485,West 80's Private Bedroom Walk to  Central Park,21930989,Mark,Manhattan,Upper West Side,40.78996,-73.97561,Private room,97,1,5,2019-06-23,4.17,2,117
45152,34568205,Private 1br Apartment for Your Brooklyn Experience,646592,Damien,Brooklyn,Bedford-Stuyvesant,40.68758,-73.9195,Entire home/apt,94,4,3,2019-06-28,1.8,1,9
45153,34568807,Private Condo Room w Ground Level Entrance,136840462,Sharlene,Bronx,Longwood,40.81963,-73.90956,Private room,55,1,10,2019-05-31,5.26,1,310
45156,34569454,Surf-N-Sleep By the Sea Studio,260842282,Andy,Queens,Arverne,40.592690000000005,-73.79635,Entire home/apt,95,2,6,2019-07-01,3.46,1,348
45161,34569918,Комната на Bay Pway,260844992,Ineza,Brooklyn,Bensonhurst,40.60783,-73.98445,Private room,75,3,0,,,1,89
45173,34575770,15 mins to the City,57007752,Dinneal,Queens,Long Island City,40.75742,-73.9447,Entire home/apt,69,2,0,,,2,5
45182,34582016,New York City!!! Luxury Bedroom!!,224317184,Luke,Manhattan,Harlem,40.81775,-73.94931,Private room,75,4,1,2019-05-17,0.57,8,340
45194,34594081,Large room in fantastic Williamsburg location!,26552242,Bríet,Brooklyn,Williamsburg,40.71054,-73.95908,Private room,85,2,2,2019-06-03,1.25,1,19
45201,34598372,Simple Comforts,74290720,Melinda,Brooklyn,Carroll Gardens,40.6832,-73.99322,Private room,65,2,6,2019-07-02,3.67,1,145
45210,34602480,Clean big private room in new apartment building,38431080,Javier,Brooklyn,Bedford-Stuyvesant,40.691359999999996,-73.94761,Private room,64,2,3,2019-06-15,2.65,1,0
45211,34602589,Prime Location near Central Park and Museum Mile.,232863817,Higuemota,Manhattan,Upper East Side,40.7804,-73.94556,Private room,99,2,0,,,1,146
45212,34602779,Cozy music lovers cat house right above the Train,46559599,Amy,Brooklyn,Williamsburg,40.71512,-73.95093,Private room,88,1,1,2019-05-19,0.59,1,0
45217,34605801,Comfortable Studio! Easy Access to Manhattan!,261090883,Zack,Queens,Ridgewood,40.70791,-73.8959,Entire home/apt,99,2,9,2019-06-23,5.4,1,164
45219,34607249,Studio for a couple visiting New York City,126161542,Luis,Manhattan,Harlem,40.81942,-73.95796,Entire home/apt,99,2,5,2019-06-22,2.88,1,0
45228,34617886,Great room in creative Bushwick,261016031,Sylvia,Brooklyn,Bushwick,40.6966,-73.91934,Private room,70,3,2,2019-06-18,1.05,1,189
45231,34620162,Queens Village Morden 93,163603458,Qing,Queens,Queens Village,40.72052,-73.73628000000001,Entire home/apt,69,1,15,2019-06-24,7.63,2,46
45232,34620353,Boutique Studio Apt,261183419,Crystal,Manhattan,Washington Heights,40.85833,-73.93401999999999,Entire home/apt,70,30,0,,,1,83
45234,34620880,Private room with Central Park view,261188287,Stella,Manhattan,Upper West Side,40.77221,-73.98085,Private room,92,10,0,,,1,0
45235,34621137,New 4-P Family Rm w/ Private Bath Close to Subway,261187437,Shasha,Brooklyn,Borough Park,40.63531,-74.00522,Private room,75,1,1,2019-06-30,1.0,6,360
45236,34621157,Comfortable Private Room & Bathroom En-suite,261187437,Shasha,Brooklyn,Borough Park,40.6354,-74.00576,Private room,75,1,2,2019-05-23,1.07,6,151
45238,34622133,Newly Renovated Place 47 Buffalo 1F Room#1,260072882,Sammy,Brooklyn,Bedford-Stuyvesant,40.67771,-73.92356,Private room,60,1,6,2019-07-07,3.53,2,77
45242,34624240,Sharing Bunk Beds with Backpacking and Couchsurfer,38483415,Florentino,Manhattan,East Harlem,40.79905,-73.94453,Shared room,75,1,1,2019-05-18,0.58,4,365
45243,34625721,Beautiful Bright Room in Brooklyn,261226696,Pelin,Brooklyn,Bedford-Stuyvesant,40.679390000000005,-73.94187,Private room,62,1,5,2019-05-29,2.73,1,66
45250,34629887,"Sunlight filled, large one-bedroom, apartment.",52347236,Alex,Bronx,Bronxdale,40.85374,-73.86416,Entire home/apt,70,1,8,2019-06-29,4.62,1,96
45251,34638258,Cozy Private Apartment in Historic Harlem,261306701,David,Manhattan,Harlem,40.82369,-73.94018,Entire home/apt,92,31,0,,,1,342
45252,34638990,Private furnished room with skylight,236073353,Jennifer,Brooklyn,Clinton Hill,40.68587,-73.96434,Private room,60,1,1,2019-07-05,1.0,1,97
45259,34643618,Cozy Bedroom NYC,109847539,Lila,Manhattan,Roosevelt Island,40.76215,-73.95056,Private room,94,5,1,2019-07-05,1.0,2,61
45262,34644152,Home sweet Home,152246149,Catherine,Bronx,Throgs Neck,40.83123,-73.82784000000001,Private room,60,1,2,2019-06-24,1.71,5,180
45266,34645572,Reliable vacation Home,152246149,Catherine,Bronx,Throgs Neck,40.83144,-73.82791,Private room,60,1,5,2019-06-24,3.75,5,179
45272,34647032,Your Dreamaker on Times Square NYC,259087876,Dennis,Manhattan,Theater District,40.758959999999995,-73.98216,Private room,91,1,5,2019-07-01,3.49,7,63
45277,34648330,2br Apartment 30min from Manhattan,260874869,Rute,Queens,Ridgewood,40.70239,-73.90381,Entire home/apt,87,20,0,,,1,75
45278,34648504,Sweet Sunshine,20851517,Maggie,Manhattan,Hell's Kitchen,40.76767,-73.98914,Private room,98,3,0,,,3,7
45280,34649628,Super private room and bath with private entrance,40632179,Valentina,Manhattan,Harlem,40.8303,-73.9407,Private room,60,1,0,,,3,278
45281,34649950,"Neat, luxury apartment bedroom for rent!",46344957,Siyi,Manhattan,Midtown,40.74798,-73.98751,Private room,86,7,0,,,1,0
45286,34651745,Beautiful private room 20-25 min from Times Square,40632179,Valentina,Manhattan,Harlem,40.8285,-73.94219,Private room,55,1,2,2019-06-28,2.0,3,325
45287,34651960,BIG ROOM GREAT LOCATION,255618027,Cc,Brooklyn,Bushwick,40.70312,-73.92071,Private room,75,2,4,2019-06-29,2.35,1,76
45288,34652342,Beautiful Room in Manhattan,40632179,Valentina,Manhattan,Harlem,40.82978,-73.94022,Private room,60,1,1,2019-05-16,0.56,3,268
45289,34652720,Adorable cozy apartment near access to all #3,175116422,Karilyn,Staten Island,Grant City,40.57825,-74.10902,Entire home/apt,75,3,0,,,3,318
45291,34653238,Bedroom with a Backyard,4027507,Bubby,Brooklyn,Clinton Hill,40.686609999999995,-73.96717,Private room,70,3,1,2019-06-01,0.77,1,4
45293,34653572,Bright room in newly renovated duplex apartment,3042136,Jenni,Brooklyn,Red Hook,40.67634,-74.01009,Private room,99,2,1,2019-06-30,1.0,3,8
